action:bottom,action:inflow_highway,action:inflow_merge,action:left,outflow:bottom,outflow:center,outflow:left,reward,speed:bottom,speed:center,speed:left,state:speed:bottom,state:speed:left,step
17.338637709617615,9.173685014247894,17.338637709617615,9.173685014247894,450,1845,1485,0.6972789581583074,1.4220961913112,12.161158918579645,8.503043007692144,0.04740320637704,0.28343476692307146,2880
20.581588447093964,4.9763023853302,20.581588447093964,4.9763023853302,360,1665,1215,0.6392036280568777,0.7635730464702195,11.637065626720851,4.8059548506322285,0.02545243488234065,0.16019849502107428,2960
30.0,0.0,30.0,0.0,1125,1260,135,0.8179901968114986,3.2933609205021,11.621534137141385,0.06226598359644405,0.10977869735007001,0.002075532786548135,3040
0.0,7.799047082662582,0.0,7.799047082662582,45,2700,2880,0.43820308339452857,0.04675149913864275,12.764127738221012,7.32463272037572,0.001558383304621425,0.24415442401252402,3120
30.0,15.061715841293335,30.0,15.061715841293335,45,3735,3510,0.45724491897942354,0.4479970212795328,15.436436230461993,13.371504769125758,0.014933234042651093,0.4457168256375253,3200
30.0,3.74163955450058,30.0,3.74163955450058,675,1260,540,0.729772640470171,1.6133865273357006,11.624330375216232,3.7529973215359336,0.05377955091119002,0.12509991071786444,3280
20.641740560531616,0.0,20.641740560531616,0.0,1125,1215,90,0.8078109085438365,3.4071920530883126,11.581752430972454,0.04775172104059695,0.11357306843627708,0.0015917240346865651,3360
22.47458651661873,30.0,22.47458651661873,30.0,180,3645,3645,0.6144298054703258,0.7646171711431844,15.715415970332137,12.221077009763647,0.025487239038106145,0.40736923365878824,3440
30.0,0.0,30.0,0.0,1125,1485,180,0.8262819511525606,3.2522940219829786,12.061986069906505,0.24284974341254922,0.10840980073276595,0.008094991447084974,3520
15.751103684306145,16.135518550872803,15.751103684306145,16.135518550872803,180,2520,2385,0.5747784884396525,0.7390528066296114,15.787807044542273,13.882637507625919,0.024635093554320378,0.46275458358753063,3600
30.0,0.0,30.0,0.0,1080,1215,90,0.7956637542986456,3.0257486783608303,12.080511757740517,0.19682663960094693,0.10085828927869435,0.0065608879866982306,3680
12.935100495815277,0.0,12.935100495815277,0.0,1170,1215,0,0.7618589943599561,3.7547075709790683,11.759447450812278,0.032284492925057764,0.12515691903263562,0.001076149764168592,3760
30.0,22.588572800159454,30.0,22.588572800159454,225,2655,2430,0.610029682921586,0.8258926478507943,20.051845299070468,17.144373126133917,0.02752975492835981,0.5714791042044639,3840
29.395895898342133,0.0,29.395895898342133,0.0,1125,1170,90,0.8078109085438365,3.3267672487165987,12.605703045206443,0.25644998881353354,0.11089224162388663,0.008548332960451118,3920
2.2077012062072754,12.05308735370636,2.2077012062072754,12.05308735370636,315,1980,1710,0.6384586121133604,1.0839295833745717,13.42167843278042,10.891887588274924,0.036130986112485726,0.36306291960916415,4000
2.0073026418685913,0.0,2.0073026418685913,0.0,720,900,90,0.6851946400986004,1.7582867359289849,11.353893787664543,0.1503879568241546,0.05860955786429949,0.005012931894138486,4080
8.47612738609314,13.05637702345848,8.47612738609314,13.05637702345848,135,2385,2385,0.5356102634959716,0.4905055603884101,14.560413225661922,11.665627568294974,0.016350185346280337,0.38885425227649917,4160
30.0,0.0,30.0,0.0,1125,1305,90,0.8078109085438365,3.2352981523223425,11.729977334551725,0.1594264092898059,0.10784327174407808,0.00531421364299353,4240
8.492854535579681,2.13800311088562,8.492854535579681,2.13800311088562,900,1260,405,0.7914678638825479,2.648237790077053,11.252343521724129,2.0931165835448704,0.08827459300256843,0.069770552784829,4320
0.0,0.2046811580657959,0.0,0.2046811580657959,45,315,90,0.2647703577630188,0.029737311758153483,11.29424417668805,0.515653286061578,0.0009912437252717827,0.01718844286871927,4400
25.730055570602417,0.0,25.730055570602417,0.0,1125,990,0,0.75,3.471441399582571,11.558026748958625,0.011969021732338226,0.11571471331941903,0.0003989673910779409,4480
20.959211736917496,0.0,20.959211736917496,0.0,1170,1215,0,0.7618589943599561,3.7548114949006304,11.762082857723424,0.036647751843289125,0.12516038316335434,0.0012215917281096374,4560
30.0,4.307506084442139,30.0,4.307506084442139,855,1485,720,0.8048415574636338,2.3797338367383043,11.284668012219269,4.038990997008687,0.07932446122461015,0.1346330332336229,4640
30.0,0.0,30.0,0.0,1125,1260,90,0.8078109085438365,3.432670310877401,11.65676033141922,0.05389766988158225,0.11442234369591336,0.0017965889960527416,4720
27.116531431674957,0.0,27.116531431674957,0.0,1215,1215,0,0.7734473674143654,3.7554784316520795,11.750233335373474,0.024391335121418452,0.12518261438840264,0.0008130445040472817,4800
30.0,12.440765798091888,30.0,12.440765798091888,135,3510,3600,0.5740021246988859,0.6376738119566505,14.276323381182134,6.259495864581039,0.02125579373188835,0.2086498621527013,4880
27.961792945861816,0.0,27.961792945861816,0.0,1125,1485,135,0.8179901968114986,3.3267567940603917,11.985795460685802,0.12417409662796648,0.11089189313534639,0.004139136554265549,4960
22.639389038085938,14.93295818567276,22.639389038085938,14.93295818567276,135,3690,3555,0.5727331871192862,0.49961304250345584,14.732269505701879,12.056680058179882,0.01665376808344853,0.40188933527266274,5040
6.486411988735199,2.0747387409210205,6.486411988735199,2.0747387409210205,810,1260,450,0.7677011119800844,2.354912414717975,11.322055382154634,2.1860607879218916,0.07849708049059917,0.07286869293072971,5120
25.293020009994507,0.0,25.293020009994507,0.0,1215,1215,0,0.7734473674143654,3.5908892041358804,11.676238329124095,0.025982999347922482,0.11969630680452935,0.0008660999782640828,5200
30.0,0.0,30.0,0.0,1215,1215,0,0.7734473674143654,3.755468882013491,11.75025701248007,0.02520816150104291,0.12518229606711637,0.0008402720500347636,5280
0.0,12.436384409666061,0.0,12.436384409666061,45,2700,2880,0.43820308339452857,0.04675177476692704,15.427008147271176,10.638946407922134,0.0015583924922309012,0.3546315469307378,5360
16.406656354665756,0.0,16.406656354665756,0.0,1125,1530,180,0.8262819511525606,3.610188664558558,12.025542605311447,0.15448176693336763,0.12033962215195193,0.005149392231112254,5440
0.0,29.373634457588196,0.0,29.373634457588196,45,2880,2880,0.43820308339452857,0.04675302112980706,21.335442260412282,18.433694546045565,0.0015584340376602354,0.6144564848681855,5520
