episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
43.728996468557916,36.68304482613881,39.8692816711758,64.0,105,7000,False,77000,1190,11,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_22-23-38,1624595018,291.5993700027466,3152.245143175125,65858,r1i6n9,10.148.1.19,3152.245143175125,77000,11,35,bb9bae7c,0,1250.70538797191,133.0669559463409,1.0157442529281822,76032,77000,285628.175,3.975,613.463,4.188,88.31514423076922,33.068028846153844,0.00019531250291038305,9.999999747378752e-06,103.269875,-0.005316744,103.275185,-0.00036041051,0.009126256,2.6018233,0.0
44.10905854051477,37.780571512181716,40.855145677559484,64.0,105,7000,False,84000,1295,12,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_22-28-35,1624595315,297.2874128818512,3449.5325560569763,65858,r1i6n9,10.148.1.19,3449.5325560569763,84000,12,35,bb9bae7c,0,1253.0306527564521,133.07836193498483,1.0155271432667432,82944,84000,287601.705,3.991,620.676,4.155,87.27617924528302,33.18231132075472,9.765625145519152e-05,9.999999747378752e-06,104.64986,-0.001972174,104.65185,0.00027706556,0.0016911374,2.5796173,0.0
43.97922579234796,38.426413362039824,41.17156877055379,64.0,105,7000,False,91000,1400,13,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_22-33-29,1624595609,293.4186940193176,3742.951250076294,65858,r1i6n9,10.148.1.19,3742.951250076294,91000,13,35,bb9bae7c,0,1255.4009906253173,133.12113250625148,1.0143838238073166,89856,91000,288955.129,4.17,624.626,4.17,88.75478468899522,33.31291866028708,4.882812572759576e-05,9.999999747378752e-06,106.360725,-0.0017064129,106.36242,0.0003532646,0.003451925,2.595047,0.0
43.441499531717405,37.204467533541134,40.9101129545605,64.0,105,7000,False,98000,1505,14,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_22-38-24,1624595904,295.688214302063,4038.639464378357,65858,r1i6n9,10.148.1.19,4038.639464378357,98000,14,35,bb9bae7c,0,1258.0714108304694,133.11540599065583,1.0146469417386608,96768,98000,290401.297,4.142,622.785,4.185,88.39454976303317,33.27582938388626,2.441406286379788e-05,9.999999747378752e-06,107.704414,-0.0033524542,107.70778,0.00022527907,0.0030686972,2.5966542,0.0
43.80570887386809,36.56044497199458,41.152760806684526,64.0,105,7000,False,105000,1610,15,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_22-43-21,1624596201,296.2902104854584,4334.929674863815,65858,r1i6n9,10.148.1.19,4334.929674863815,105000,15,35,bb9bae7c,0,1259.834265253809,133.13083294123808,1.0182697167938823,103680,105000,291924.985,4.207,621.975,4.211,87.7498817966903,33.3290780141844,1.220703143189894e-05,9.999999747378752e-06,117.50307,-0.0026998934,117.50576,-2.7947955e-05,0.0054486576,2.5526483,0.0
44.581404402080885,39.05072285454033,41.8150095878592,64.0,140,7000,False,112000,1750,16,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_22-48-28,1624596508,306.73905754089355,4641.668732404709,65858,r1i6n9,10.148.1.19,4641.668732404709,112000,16,35,bb9bae7c,0,1262.4026828178862,135.84035034399304,1.0181832931742596,110592,112000,294042.231,2.702,622.56,4.188,88.21922196796339,33.35812356979406,6.10351571594947e-06,9.999999747378752e-06,120.98923,-0.0003092376,120.98955,2.7718368e-05,0.006679055,2.5165617,0.0
45.30206308319306,39.78179620049042,42.37479442516768,64.0,105,7000,False,119000,1855,17,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_22-53-22,1624596802,294.10644459724426,4935.775177001953,65858,r1i6n9,10.148.1.19,4935.775177001953,119000,17,35,bb9bae7c,0,1263.714303696737,135.74123634737043,1.0177296442882784,117504,119000,295130.457,4.914,620.794,4.19,88.47785714285713,33.385238095238094,3.051757857974735e-06,9.999999747378752e-06,121.85864,-0.005243046,121.863884,2.6888317e-06,0.0070605394,2.490909,0.0
45.659520209844196,40.18646063989109,42.844738673823414,64.0,105,7000,False,126000,1960,18,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_22-58-19,1624597099,297.269145488739,5233.044322490692,65858,r1i6n9,10.148.1.19,5233.044322490692,126000,18,35,bb9bae7c,0,1265.3125161969895,135.7271451594815,1.0167346089769773,124416,126000,294861.672,4.898,620.215,4.218,88.33443396226416,33.675000000000004,1.5258789289873675e-06,9.999999747378752e-06,113.83203,-0.003175987,113.8352,8.177537e-05,0.004004736,2.4445262,0.0
45.970265114754405,41.30902216959355,43.49528079307726,64.0,105,7000,False,133000,2065,19,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_23-03-14,1624597394,294.9662654399872,5528.010587930679,65858,r1i6n9,10.148.1.19,5528.010587930679,133000,19,35,bb9bae7c,0,1266.4825969355825,135.65343146116805,1.0162102560961705,131328,133000,295323.673,4.937,618.973,4.183,88.5187648456057,33.629216152019005,7.629394644936838e-07,9.999999747378752e-06,110.38725,-0.0004310094,110.387695,-1.0949594e-06,0.0033172707,2.3912637,0.0
45.905602569655215,41.075395729126235,43.75143599808249,64.0,105,7000,False,140000,2170,20,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_23-08-15,1624597695,300.34870982170105,5828.35929775238,65858,r1i6n9,10.148.1.19,5828.35929775238,140000,20,35,bb9bae7c,0,1267.9516468214267,135.65201781812226,1.01571360246301,138240,140000,296096.806,4.918,616.388,4.176,87.72126168224298,33.68411214953271,3.814697322468419e-07,9.999999747378752e-06,108.691666,0.0016333552,108.690025,5.383624e-05,0.003690506,2.351464,0.0
46.25108985120735,41.12860640252946,44.22129184591826,64.0,105,7000,False,147000,2275,21,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_23-13-15,1624597995,300.3073740005493,6128.66667175293,65858,r1i6n9,10.148.1.19,6128.66667175293,147000,21,35,bb9bae7c,0,1269.6825908399242,135.68062684834905,1.0155289411569122,145152,147000,296967.706,4.774,616.178,4.206,88.08857808857809,33.78904428904429,1.9073486612342094e-07,9.999999747378752e-06,112.28543,-0.0019913611,112.28742,1.5155033e-05,0.0041424967,2.3252926,0.0
47.05904422438908,40.99159768572703,44.32893637839825,64.0,105,7000,False,154000,2380,22,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_23-18-16,1624598296,300.74189376831055,6429.40856552124,65858,r1i6n9,10.148.1.19,6429.40856552124,154000,22,35,bb9bae7c,0,1271.3937650370915,135.68310586852118,1.0157640788201234,152064,154000,297312.525,4.941,615.987,4.226,88.18648018648018,33.821445221445224,9.536743306171047e-08,9.999999747378752e-06,119.206825,-0.00541925,119.21224,2.1149715e-05,0.0077210176,2.26477,0.0
47.48894752148687,42.80573533281288,44.798094953260176,64.0,105,7000,False,161000,2485,23,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_23-23-17,1624598597,301.6862404346466,6731.094805955887,65858,r1i6n9,10.148.1.19,6731.094805955887,161000,23,35,bb9bae7c,0,1273.213154926064,135.7621134983837,1.0144211199422253,158976,161000,298140.699,4.802,614.591,4.23,88.50534883720931,33.9246511627907,4.7683716530855236e-08,9.999999747378752e-06,131.93475,-0.0027123766,131.93748,3.7230827e-06,0.0018319509,2.2337997,0.0
46.76328426967281,42.40914350111395,45.016454684176644,64.0,140,7000,False,168000,2625,24,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_23-28-34,1624598914,316.6463272571564,7047.741133213043,65858,r1i6n9,10.148.1.19,7047.741133213043,168000,24,35,bb9bae7c,0,1276.0524051632888,137.6902827455475,1.014101797919955,165888,168000,300230.155,9.255,616.236,4.202,88.03517699115044,33.932079646017705,2.3841858265427618e-08,9.999999747378752e-06,129.26799,-0.0030366522,129.27103,1.0440747e-05,0.0024081538,2.2100391,0.0
47.223988842709225,43.14670142392352,45.2074699958253,64.0,105,7000,False,175000,2730,25,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_23-33-37,1624599217,303.07254672050476,7350.813679933548,65858,r1i6n9,10.148.1.19,7350.813679933548,175000,25,35,bb9bae7c,0,1277.2218871246723,137.6558662070425,1.014362790098492,172800,175000,300905.095,9.153,617.536,4.244,87.56041666666668,34.043055555555554,1.1920929132713809e-08,9.999999747378752e-06,127.82438,-0.0043576118,127.82873,1.175536e-06,0.007243016,2.149992,0.0
46.97987583306677,43.44874251207252,45.52958536259674,64.0,105,7000,False,182000,2835,26,d2c7ecec4fd948e7b3258103e6865a20,2021-06-24_23-38-52,1624599532,314.35901165008545,7665.172691583633,65858,r1i6n9,10.148.1.19,7665.172691583633,182000,26,35,bb9bae7c,0,1278.7045669636868,137.68488926172,1.013748356395347,179712,182000,301664.695,9.163,619.931,4.308,85.34776785714287,34.10200892857143,5.9604645663569045e-09,9.999999747378752e-06,118.531006,-0.0034069375,118.534424,3.1303477e-06,0.0041775703,2.094983,0.0
